,title,originallink,link,description,pubDate
895,"SK C&amp;C, 부동산 테크 기업 접목 AI 클라우드 사업 본격화",https://www.webeconomy.co.kr/news/article.html?no=1149348,https://www.webeconomy.co.kr/news/article.html?no=1149348,"이를 통해 프롭티어는 클라우드 환경에서 응용프로그램 인터페이스(API)를 호출해 상용 및 오픈 대규모 언어모델(<b>LLM</b>)을 손쉽게 연계, AI 기능을 자사 서비스에 접목할 수 있다. SK주식회사 C&amp;C 로고","Thu, 13 Mar 2025 12:34:00 +0900"
896,"타이드스퀘어, 라이브데이터와 업무협약 체결",https://www.venturesquare.net/960727,https://www.venturesquare.net/960727,모델(<b>LLM</b>) 및 AI Agent 도구 개발을 강화할 계획이다. 이를 통해 방대한 여행 데이터를... LiveData plans to strengthen the development of large-scale language models (<b>LLM</b>) and AI Agent tools based on... ,"Thu, 13 Mar 2025 12:26:00 +0900"
897,'카나나' 개인정보 우려 미리 막은 카카오…오픈AI에 저장 안 돼,http://www.edaily.co.kr/news/newspath.asp?newsid=03302966642102992,https://n.news.naver.com/mnews/article/018/0005961886?sid=105,"아울러 카카오가 이용자 대화 데이터를 자사 언어모델(<b>LLM</b>) 학습데이터로 활용하려면 카나나 이용자로부터 반드시 별도의 동의를 받도록 하고, 원하지 않을 경우 동의하지 않을 수 있도록 했다. 카나나 서비스의 지속적인... ","Thu, 13 Mar 2025 12:22:00 +0900"
898,"개인정보위, 카카오 '카나나' 사전적정성 검토 결과 발표",https://www.newscj.com/news/articleView.html?idxno=3244881,https://www.newscj.com/news/articleView.html?idxno=3244881,"카나나 서비스는 카카오가 자체 개발한 언어모델(Large Language Model, <b>LLM</b>)을 주로 활용하지만 OpenAI사의 ChatGPT 모델 또한 보완적으로 활용하게 된다. 카카오는 새로 출시될 카나나 서비스가 개인정보 보호법을 충실히... ","Thu, 13 Mar 2025 12:08:00 +0900"
899,"개인정보위 “카카오 ‘카나나’, 사전적정성 검토 결과 심의‧의결”",https://www.etoday.co.kr/news/view/2452257,https://www.etoday.co.kr/news/view/2452257,"카나나 서비스는 카카오가 자체 개발한 언어모델(Large Language Model, <b>LLM</b>)을 주로 활용하지만, 오픈AI(OpenAI)사의 챗GPT(ChatGPT) 모델 또한 보완적으로 활용하게 된다. 카카오는 새로 출시될 카나나 서비스가 개인정보 보호법을... ","Thu, 13 Mar 2025 12:02:00 +0900"
900,"개인정보위, 카카오와 AI 비서 '카나나' 개인정보 보호 조치 마련",https://www.etnews.com/20250313000063,https://n.news.naver.com/mnews/article/030/0003292836?sid=105,"카나나 서비스는 카카오가 자체 개발한 거대언어모델(<b>LLM</b>)을 주로 활용하지만, 오픈AI의 챗GPT 모델 또한 보완적으로 활용하게 된다. 카카오는 지난해 12월 10일 개인정보위에 카나나에 대한 사전적정성 검토를 신청했다.... ","Thu, 13 Mar 2025 12:01:00 +0900"
901,"&quot;카카오 카나나, 대화 내용 발설 금지&quot;...개인정보위, 사전적정성 심의...",http://www.inews24.com/view/1822650,https://n.news.naver.com/mnews/article/031/0000915751?sid=105,"카나나 서비스는 카카오가 자체 개발한 대형언어모델(<b>LLM</b>)을 주로 활용하지만, 오픈AI의 챗GPT 모델 또한 보완적으로 활용하게 된다. 카카오는 새로 출시될 카나나 서비스가 개인정보 보호법을 충실히 준수하며 프라이버시... ","Thu, 13 Mar 2025 12:01:00 +0900"
902,"개인정보위, 카카오 AI '카나나' 사전 적정성 검토···암호화 등 기술...",https://zdnet.co.kr/view/?no=20250313095052,https://n.news.naver.com/mnews/article/092/0002366520?sid=105,"'카나나' 서비스는 카카오가 자체 개발한 언어모델(Large Language Model, <b>LLM</b>)을 주로 활용하지만, 오픈AI의 챗GPT 모델 또한 보완적으로 활용한다. 카카오는 새로 출시할 '카나나' 서비스가 개인정보 보호법을 충실히 준수하며... ","Thu, 13 Mar 2025 12:01:00 +0900"
903,"개인정보위, 카카오 AI 서비스 '카나나' 사전적정성 검토 의결",https://it.chosun.com/news/articleView.html?idxno=2023092136092,https://it.chosun.com/news/articleView.html?idxno=2023092136092,"카카오 자체 언어모델(<b>LLM</b>)을 주로 활용하고 오픈AI의 챗GPT 모델을 보완적으로 사용한다. 개인정보위는 카카오와의 사전적정성 검토를 통해 4가지 핵심 안전조치 방안을 마련했다. 첫째, 암호화 등 기술적 보안조치를... ","Thu, 13 Mar 2025 12:00:00 +0900"
904,"&quot;카카오 AI 챗봇 '카나나' 데이터, 오픈AI가 저장·학습 않는다&quot;",https://view.asiae.co.kr/article/2025031308384424798,https://n.news.naver.com/mnews/article/277/0005560220?sid=105,"카나나는 카카오가 자체 개발한 대형언어모델(<b>LLM</b>)을 주로 활용할 예정이지만, 오픈AI의 모델 역시... 대화 데이터 중 고유식별정보나 계좌·카드번호 등 민감한 개인정보가 포함되면 카카오 자체 <b>LLM</b>에서 처리한다. 오픈AI의... ","Thu, 13 Mar 2025 12:00:00 +0900"
905,출시 앞둔 카카오 AI '카나나'…&quot;개인정보 발설 막는 장치 필요&quot;,https://www.yna.co.kr/view/AKR20250313078200530?input=1195m,https://n.news.naver.com/mnews/article/001/0015263176?sid=105,"카카오가 자체 개발한 언어모델(<b>LLM</b>)을 중심으로 구축됐지만, 미국 오픈AI사의 챗GPT 모델도 보완적인 수단으로 함께 활용된다. 개인정보위와 카카오는 사전적정성 검토 과정에서 카나와 나나가 대화방에서 알게 된... ","Thu, 13 Mar 2025 12:00:00 +0900"
906,"개인정보위, '카나나' 출시 앞둔 카카오에 &quot;대화방 내용 오픈AI 저장 안...",https://www.newsis.com/view/NISX20250313_0003097286,https://n.news.naver.com/mnews/article/003/0013117240?sid=105,"카나나 서비스는 카카오가 자체 개발한 언어모델(<b>LLM</b>)을 주로 활용하지만, 오픈AI사의 챗GPT 모델 또한 보완적으로 활용하게 된다. 카카오는 새로 출시될 카나나 서비스가 개인정보보호법을 충실히 준수하며 프라이버시... ","Thu, 13 Mar 2025 12:00:00 +0900"
907,"카카오 AI 카나나, 개인정보위 사전적정성 검토제 통과",http://news.mt.co.kr/mtview.php?no=2025031311143176112,https://n.news.naver.com/mnews/article/008/0005165256?sid=105,서비스를 구동하는 데 카카오 자체개발 거대언어모델(<b>LLM</b>)과 오픈AI의 GPT 모델을 활용한다. 카카오는 지난해... 이어 &quot;다른 <b>LLM</b>이 일반적 정보를 답변하는 반면 카나나는 대화방에 맞춤형 답변을 하는 게 특징&quot;이라며 &quot;다른... ,"Thu, 13 Mar 2025 12:00:00 +0900"
908,"'카카오 AI 비서' 카나나, 개인정보위 '사전적정성 검토' 통과",https://www.news1.kr/politics/pm-bai-comm/5717481,https://n.news.naver.com/mnews/article/421/0008127824?sid=100,카나나 서비스는 카카오가 자체 개발한 언어모델(<b>LLM</b>)을 주로 활용하지만 오픈AI사의 챗GPT 모델도 보완적으로 활용한다. 카카오는 악의적인 이용자가 타인의 개인정보를 캐내기 위해 유도 질문을 하면 차단하거나... ,"Thu, 13 Mar 2025 12:00:00 +0900"
909,"[디지털 바운스] &quot;AI협력도 한미동맹&quot;…HD현대오일뱅크, 안전·탄소중립...",http://www.wikileaks-kr.org/news/articleView.html?idxno=165096,http://www.wikileaks-kr.org/news/articleView.html?idxno=165096,팔란티어가 제공하는 AI 거대언어모델(<b>LLM</b>) 플랫폼을 기반으로 HD현대오일뱅크 빅데이터 전담 조직인 BAO팀이 공정안전관리 규정 및 내부 데이터를 접목해 개발한 챗봇을 통해 임직원들의 공정안전관리 수준을 높이고... ,"Thu, 13 Mar 2025 11:52:00 +0900"
910,"KAIST, 챗GPT 등 대형 AI모델 학습 최적화 시뮬레이션 개발",https://edu.donga.com/news/articleView.html?idxno=82963,https://edu.donga.com/news/articleView.html?idxno=82963,"KAIST(총장 이광형)는 전기및전자공학부 유민수 교수 연구팀은 삼성전자 삼성종합기술원과 공동연구를 통해, 대규모 분산 시스템에서 대형 언어 모델(<b>LLM</b>)의 학습 시간을 예측하고 최적화할 수 있는 시뮬레이션... ","Thu, 13 Mar 2025 11:44:00 +0900"
911,"대원씨티에스,마이크론 DDR5-5600 64GB 고용량 메모리 출시",https://www.cnet.co.kr/view/?no=20250313113100,https://www.cnet.co.kr/view/?no=20250313113100,"Crucial DDR5-5600은 XMP 3.0 및 AMD EXPO 기술을 지원해 사용자가 시스템 환경에 맞춰 최적의 성능을 손쉽게 설정할 수 있다.또한, 마이크론의 1β(1-beta) 공정 기술을 기반으로 생산해 대형언어모델(<b>LLM</b>) 등 AI 연산... ","Thu, 13 Mar 2025 11:42:00 +0900"
912,"뉴로핏, 소아영상의학회 AI 심포지엄서 '영유아 뇌 MRI 영상 분석 솔루션...",http://www.bokuennews.com/news/article.html?no=257154,http://www.bokuennews.com/news/article.html?no=257154,김현지 은평성모병원 영상의학과 교수는 &quot;심포지엄에서 영상의학의 주요 트렌드로 자리 잡은 AI 및 <b>LLM</b>(Large Language Model)을 주제로 발표할 수 있어 뜻깊었다&quot;며 &quot;소아영상의학 분야에서 AI 기술이 실질적으로... ,"Thu, 13 Mar 2025 11:42:00 +0900"
913,"대원씨티에스, 마이크론 Crucial DDR5-5600 64GB 고용량 메모리 출시",http://gamefocus.co.kr/detail.php?number=163906,http://gamefocus.co.kr/detail.php?number=163906,"또한, 마이크론의 1β(1-beta) 공정 기술을 기반으로 생산해 대형언어모델(<b>LLM</b>) 등 AI 연산 환경에서 장시간 연속 작업 시에도 높은 안정성을 보장한다. 이는 데이터 무결성을 유지하면서도 고속 연산 성능을... ","Thu, 13 Mar 2025 11:42:00 +0900"
914,"해킹 공격 여부, AI 보안 어시스턴트 ‘에어(AiR)’로 확인해요",http://www.edaily.co.kr/news/newspath.asp?newsid=03145526642102992,https://n.news.naver.com/mnews/article/018/0005961837?sid=105,"외부 대형 언어 모델(<b>LLM</b>)인 챗GPT(ChatGPT), 제미나이(Gemini), 클로드(Claude) 등과 연계가 가능하며, 이글루코퍼레이션이 자체 개발한 보안 특화 소형 언어 모델(sLLM)인 ‘그린 Ai(GREEN Ai)’도 적용할 수 있다. GREEN Ai는 <b>LLM</b>... ","Thu, 13 Mar 2025 11:39:00 +0900"
915,"&quot;영유아 뇌부피, AI로도 분석&quot;…뉴로핏, 심포지엄서 소개",https://www.newsis.com/view/NISX20250313_0003097371,https://n.news.naver.com/mnews/article/003/0013117153?sid=102,김현지 은평성모병원 영상의학과 교수는 &quot;심포지엄에서 영상의학의 주요 트렌드로 자리 잡은 AI 및 <b>LLM</b>(Large Language Model)을 주제로 발표할 수 있어 뜻깊었다&quot;며 &quot;소아영상의학 분야에서 AI 기술이 실질적으로... ,"Thu, 13 Mar 2025 11:38:00 +0900"
916,"격변의 2025년: 데이터 보안과 혁신, 운명의 교차점에 서다",https://www.tokenpost.kr/article-225808,https://www.tokenpost.kr/article-225808,"FLock의 창립자이자 CEO인 지아하오 선(Jiahao Sun)은 “현재 가장 큰 문제는 데이터 사일로(Data Silo) 현상”이라며 “대규모 언어 모델(<b>LLM</b>)을 미세 조정하려면 데이터를 외부 제공업체에 보내야 하는데, 이는 보안과... ","Thu, 13 Mar 2025 11:36:00 +0900"
917,​<b>LLM</b> 학습시간 예측해 AI 개발비 줄인다... 고효율 저비용 ​AI 트렌드...,https://www.hankookilbo.com/News/Read/A2025031310570001405?did=NA,https://n.news.naver.com/mnews/article/469/0000853510?sid=105,"대형언어모델(<b>LLM</b>)의 학습 효율을 높일 수 있는 시뮬레이션 프레임워크(vTrain)를 개발했다고 13일 밝혔다. <b>LLM</b>은 수만 개의 데이터센터용 그래픽처리장치(GPU)를 갖춘 분산 시스템에서 학습되는데, 오픈AI의 GPT-4의 경우... ","Thu, 13 Mar 2025 11:31:00 +0900"
918,"마키나락스-한국지멘스 DI, 산업 특화 엣지 AI 혁신 업무협약 체결",http://www.irobotnews.com/news/articleView.html?idxno=37878,http://www.irobotnews.com/news/articleView.html?idxno=37878,"마키나락스는 AI 플랫폼 '런웨이(Runway)'를 기반으로 이상탐지, 최적화, 산업용 <b>LLM</b>, 머신비전 등 산업 특화AI 모델의 개발과 운영 기능을 지멘스 엣지 솔루션과 통합 제공하며 AI 모델의 유연하고 효과적인 현장... ","Thu, 13 Mar 2025 11:28:00 +0900"
919,"변호사 밥그릇 위협하나…AI, 변호사 시험 가뿐하게 합격",https://www.newsis.com/view/NISX20250313_0003097071,https://n.news.naver.com/mnews/article/003/0013117055?sid=102,"슈퍼로이어는 지난해 7월 법률가 대상으로 출시한 생성형 AI 기반 서비스로, 클로드·제미나이·챗GPT 등 복수의 상용 <b>LLM</b>(거대언어모델)으로 구현된 SaaS(서비스형 소프트웨어)다. 슈퍼로이어는 로앤컴퍼니가 보유한... ","Thu, 13 Mar 2025 11:21:00 +0900"
920,‘AI 법률비서’ 변호사시험 정답률 74% ‘합격점’,https://biz.heraldcorp.com/article/10440605?ref=naver,https://n.news.naver.com/mnews/article/016/0002441555?sid=101,"슈퍼로이어는 지난해 7월 법률가 대상으로 출시한 생성형 AI 기반 법률 비서 서비스로, 상용 거대언어모델(<b>LLM</b>)을 이용해 구현됐고, 로앤컴퍼니가 자체 설계한 혁신 아키텍처를 활용하고 있다. 로앤컴퍼니는... ","Thu, 13 Mar 2025 11:07:00 +0900"
921,"구글, 기존 <b>LLM</b> 모델의 한계 뛰어넘었다!..&quot;효율성과 성능 모두 잡은 차...",https://www.aitimes.kr/news/articleView.html?idxno=34223,https://www.aitimes.kr/news/articleView.html?idxno=34223,"로고 이미지 인공지능(AI) 모델이 더욱 정교해지는 가운데, 구글 딥마인드(Google DeepMind)가 단일 GPU에서도 실행 가능한 고성능 AI 모델 '젬마3(Gemma 3)'를 12일(현지시간) 발표하며 시장의 이목을 끌고 있다. 기존 젬마... ","Thu, 13 Mar 2025 11:06:00 +0900"
922,"“크라우드웍스 기업용 AI 약진, 올해 매출 2배 늘고 흑자 전환”… 지...",https://www.mk.co.kr/article/11262640,https://n.news.naver.com/mnews/article/009/0005458010?sid=101,"특히 △알피 놀리지 컴파일러 △알피 RAG △알피 <b>LLM</b> 엔진 △알피 에이전트 스튜디오 △알피 이밸류에이션... 그는 또한 “기업들이 기존 대형언어모델(<b>LLM</b>)을 보다 쉽게 활용하고, 복잡성을 줄일 수 있을 것”이라며... ","Thu, 13 Mar 2025 10:57:00 +0900"
923,환자 진료 여정 함께하는 '네이버케어'…네이버 헬스케어의 목표는 '개...,https://www.medigatenews.com/news/815190537,https://www.medigatenews.com/news/815190537,차 센터장은 &quot;현재 생성형 AI의 패러다임은 대형언어모델(<b>LLM</b>) 1단계다. 이는 지식 AI의 시대로서 글을 잘 쓰는 AI정도로 생각할 수 있었다. 그런데 강화학습을 통해 성장한 <b>LLM</b> 2단계는 추론하는 AI로 아주 긴 논리나 수리적... ,"Thu, 13 Mar 2025 10:52:00 +0900"
924,"지엘리서치 “크라우드웍스, 기업용 AI 약진…올해 흑전 기대”",http://www.edaily.co.kr/news/newspath.asp?newsid=02850326642102992,https://n.news.naver.com/mnews/article/018/0005961747?sid=101,"특히 △알피 놀리지 컴파일러 △알피 RAG △알피 <b>LLM</b> 엔진 △알피 에이전트 스튜디오 △알피 이밸류에이션 △알피 어드민 등 6가지 핵심 기능을 제공하며, 기업들이 맞춤형 AI 에이전트를 빠르고 효율적으로 도입할 수... ","Thu, 13 Mar 2025 10:49:00 +0900"
925,[기고] 올해 엣지 컴퓨팅 트렌드를 알면 비즈니스 성공이 보인다,https://zdnet.co.kr/view/?no=20250313094840,https://n.news.naver.com/mnews/article/092/0002366498?sid=105,예를 들어 모바일 게임의 경우 거대언어모델(<b>LLM</b>)을 스마트폰에서 효율적으로 실행하기는 아직 어렵기 때문에 엣지 인프라의 고성능 지원이 필요하다. 엣지 컴퓨팅을 통해 게임업체는 서버를 플레이어 가까운 곳에... ,"Thu, 13 Mar 2025 10:46:00 +0900"
926,"KAIST, 대형 AI모델 학습 최적화 시뮬레이션 개발",http://www.ccnnews.co.kr/news/articleView.html?idxno=365073,http://www.ccnnews.co.kr/news/articleView.html?idxno=365073,한국과학기술원(KAIST)는 전기및전자공학부 유민수 교수 연구팀은 삼성전자 삼성종합기술원과 대규모 분산 시스템에서 대형 언어 모델(<b>LLM</b>)의 학습 시간을 예측하고 최적화할 수 있는 시뮬레이션 프레임워크(vTrain)를... ,"Thu, 13 Mar 2025 10:46:00 +0900"
927,"지란지교데이터, 지식 관리 솔루션 'AX웍스' 출시",https://it.chosun.com/news/articleView.html?idxno=2023092136086,https://it.chosun.com/news/articleView.html?idxno=2023092136086,13일 지란지교데이터는 프라이빗 <b>LLM</b> 기반 차세대 지식 관리 솔루션 AX웍스를 출시한다고 밝혔다. AX웍스는... 이를 위해 ▲국회 대응 업무 관리 솔루션 '나라웍스' ▲프라이빗 <b>LLM</b> 기반 차세대 지식 관리 솔루션 'AX웍스... ,"Thu, 13 Mar 2025 10:44:00 +0900"
928,"뉴로핏, AI 소아영상의학 심포지엄서 '영유아 뇌 MRI 영상 분석 솔루션'...",http://www.k-health.com/news/articleView.html?idxno=79121,http://www.k-health.com/news/articleView.html?idxno=79121,김현지 교수는 &quot;심포지엄에서 영상의학의 주요 트렌드로 자리 잡은 AI 및 <b>LLM</b>(Large Language Model)을 주제로 발표할 수 있어 뜻깊었다&quot;며 &quot;소아영상의학 분야에서 AI 기술이 실질적으로 적용될 수 있도록... ,"Thu, 13 Mar 2025 10:42:00 +0900"
929,"뉴로핏, 소아영상의학회 AI 심포지엄서 영유아 뇌 MRI 분석 기술 공개",http://www.hitnews.co.kr/news/articleView.html?idxno=62444,http://www.hitnews.co.kr/news/articleView.html?idxno=62444,"회사에 따르면 빈 대표는 뉴로핏의 전체 포트폴리오를 소개하며 신경영상의학 분야에서의 혁신을 조명했으며, 김 교수는 소아영상의학에서 AI, 대형언어모델(<b>LLM</b>), 파운데이션 모델의 통합에 대해 발표하며 최신... ","Thu, 13 Mar 2025 10:42:00 +0900"
930,"[기자수첩]GPU 대란, 장관의 한탄",https://view.asiae.co.kr/article/2025031211335515777,https://n.news.naver.com/mnews/article/277/0005560131?sid=105,국회에서 여야 합의로 추경예산을 확보해야 내년까지 GPU 2만장이 들어가는 국가 AI 컴퓨팅 센터를 짓고 세계적인 거대언어모델(<b>LLM</b>) 개발도 할 수 있다. 대기업과 플랫폼사들이 AI 개발을 하고 있지만 해외 빅테크(대형... ,"Thu, 13 Mar 2025 10:36:00 +0900"
931,"수천억 인공지능 모델 학습 비용, 절감하는 방법 나왔다",http://www.inews24.com/view/1822748,https://n.news.naver.com/mnews/article/031/0000915684?sid=105,"한국과학기술원(KAIST, 총장 이광형)은 전기및전자공학부 유민수 교수 연구팀이 삼성전자 삼성종합기술원과 공동연구를 통해 대규모 분산 시스템에서 대형 언어 모델(<b>LLM</b>)의 학습 시간을 예측하고 최적화할 수... ","Thu, 13 Mar 2025 10:28:00 +0900"
932,"지란지교데이터, 사내 생성형 AI 솔루션 출시",https://platum.kr/archives/254690,https://platum.kr/archives/254690,데이터 보호 전문 기업 지란지교데이터가 프라이빗 <b>LLM</b>(대형언어모델) 기반 차세대 지식 관리 솔루션 'AX웍스... 유병완 지란지교데이터 대표는 &quot;프라이빗 <b>LLM</b> 기반 차세대 지식 관리 솔루션 'AX웍스'는 생성형 AI 기반의... ,"Thu, 13 Mar 2025 10:28:00 +0900"
933,"KAIST, 챗GPT 등 대형 AI모델 학습 최적화 시뮬레이션 개발",https://www.sedaily.com/NewsView/2GQ89Q6GER,https://n.news.naver.com/mnews/article/011/0004460793?sid=102,KAIST는 전기및전자공학부 유민수 교수 연구팀이 삼성전자 삼성종합기술원과 공동연구를 통해 대규모 분산 시스템에서 대형 언어 모델(<b>LLM</b>)의 학습 시간을 예측하고 최적화할 수 있는 시뮬레이션 프레임워크(이하... ,"Thu, 13 Mar 2025 10:08:00 +0900"
934,"KAIST, 챗GPT 등 대형 AI모델 학습 최적화 시뮬레이션 개발",http://www.veritas-a.com/news/articleView.html?idxno=545674,http://www.veritas-a.com/news/articleView.html?idxno=545674,"vTrain 시뮬레이터 구조 모식도/사진=KAIST 제공 KAIST(총장 이광형)는 전기및전자공학부 유민수 교수 연구팀은 삼성전자 삼성종합기술원과 공동연구를 통해, 대규모 분산 시스템에서 대형 언어 모델(<b>LLM</b>)의 학습... ","Thu, 13 Mar 2025 10:06:00 +0900"
935,"뉴로핏, 대한소아영상의학회 AI 심포지엄서 '영유아 뇌 MRI 영상 분석 솔...",https://www.yakup.com/news/index.html?mode=view&cat=12&nid=307271,https://www.yakup.com/news/index.html?mode=view&cat=12&nid=307271,은평성모병원 영상의학과 김현지 교수는 “심포지엄에서 영상의학의 주요 트렌드로 자리 잡은 AI 및 <b>LLM</b>(Large Language Model)을 주제로 발표할 수 있어 뜻깊었다”며 “소아영상의학 분야에서 AI 기술이... ,"Thu, 13 Mar 2025 10:02:00 +0900"
936,"&quot;대형 AI모델 학습 비용 줄이고, 최적화 시키는 시뮬레이션 프레임워크...",https://www.aitimes.kr/news/articleView.html?idxno=34218,https://www.aitimes.kr/news/articleView.html?idxno=34218,대형언어모델(<b>LLM</b>)들은 다양한 산업 분야에 혁신을 가져올 잠재력을 보여주고 있다. 하지만 이러한 기술적 진보 뒤에는 '학습 비용'이라는 과제에 직면한다. <b>LLM</b> 학습에는 천문학적인 비용이 소요된다. 막대한... ,"Thu, 13 Mar 2025 10:00:00 +0900"
937,"뉴로핏, 심포지엄서 영유아 뇌 영상 분석 솔루션 선보여",https://www.newsfreezone.co.kr/news/articleView.html?idxno=614044,https://www.newsfreezone.co.kr/news/articleView.html?idxno=614044,김현지 은평성모병원 영상의학과 교수는 &quot;심포지엄에서 영상의학의 주요 트렌드로 자리 잡은 AI 및 <b>LLM</b>(Large Language Model)을 주제로 발표할 수 있어 뜻깊었다&quot;며 &quot;소아영상의학 분야에서 AI 기술이 실질적으로 적용될 수... ,"Thu, 13 Mar 2025 10:00:00 +0900"
938,"KAIST, 초거대 AI 학습 비용 확 낮춘 'GPU 최적화 시뮬레이션' 개발",https://www.news1.kr/local/daejeon-chungnam/5717742,https://n.news.naver.com/mnews/article/421/0008127251?sid=102,한국과학기술원(KAIST)은 유민수 교수 연구팀이 대규모 분산 시스템에서 거대 언어 모델(<b>LLM</b>)의 학습 시간을 예측하고 최적화할 수 있는 시뮬레이션을 개발했다고 13일 밝혔다. 거대 언어 모델 학습에는 수천 개... ,"Thu, 13 Mar 2025 09:59:00 +0900"
939,"대형 AI 모델 학습 비용, 최적화 시뮬레이션으로 줄인다",http://www.edaily.co.kr/news/newspath.asp?newsid=02601046642102992,https://n.news.naver.com/mnews/article/018/0005961672?sid=105,한국과학기술원(KAIST)은 유민수 전기전자공학부 교수 연구팀이 삼성전자 삼성종합기술원과 공동연구를 통해 대규모 분산 시스템에서 대형 언어 모델(<b>LLM</b>)의 학습 시간을 예측하고 최적화할 수 있는 시뮬레이션... ,"Thu, 13 Mar 2025 09:57:00 +0900"
940,"지란지교데이터, 프라이빗 <b>LLM</b>기반 지식관리솔루션 ‘AX웍스’ 출시",http://www.datanews.co.kr/news/article.html?no=137549,http://www.datanews.co.kr/news/article.html?no=137549,지란지교데이터(대표 유병완)는 프라이빗 대규모언어모델(<b>LLM</b>) 기반 차세대 지식관리 솔루션 ‘AX웍스... 이를 위해 ▲국회 대응 업무 관리 솔루션 ‘나라웍스’ ▲프라이빗 <b>LLM</b> 기반 차세대 지식 관리 솔루션 AX웍스 등... ,"Thu, 13 Mar 2025 09:56:00 +0900"
941,"뉴로핏, '영유아 뇌 MRI 영상 분석 솔루션' 선보여",https://www.dailypharm.com/Users/News/NewsView.html?ID=321176&REFERER=NP,https://www.dailypharm.com/Users/News/NewsView.html?ID=321176&REFERER=NP,또 김현지 은평성모병원 영상의학과 교수는 &quot;심포지엄에서 영상의학의 주요 트렌드로 자리 잡은 AI 및 <b>LLM</b>(Large Language Model)을 주제로 발표할 수 있어 뜻깊었다&quot;며 &quot;소아영상의학 분야에서 AI 기술이 실질적으로... ,"Thu, 13 Mar 2025 09:54:00 +0900"
942,"KAIST, 챗GPT 등 대형 AI모델 학습 최적화 시뮬레이션 개발",http://www.shinailbo.co.kr/news/articleView.html?idxno=2019632,http://www.shinailbo.co.kr/news/articleView.html?idxno=2019632,"KAIST는 전기및전자공학부 유민수 교수 연구팀이 삼성전자 삼성종합기술원과 공동연구를 통해, 대규모 분산 시스템에서 대형 언어 모델(<b>LLM</b>)의 학습 시간을 예측하고 최적화할 수 있는 시뮬레이션 프레임워크(이하... ","Thu, 13 Mar 2025 09:48:00 +0900"
943,"딥노이드, GIST와 AI 의료영상 분석 협력…신규 의료 서비스 발굴 도모",https://www.itbiznews.com/news/articleView.html?idxno=162457,https://www.itbiznews.com/news/articleView.html?idxno=162457,대규모언어모델(<b>LLM</b>) 기반 플랫폼 서비스 확장 ▲GIST 의사과학자를 위한 플랫폼 교육과 인프라 활용 ▲GIST AI 데이터센터 시설·장비 공동 활용 등을 위해 긴밀히 협력할 계획이다. 최우식 딥노이드 대표는 &quot;이번... ,"Thu, 13 Mar 2025 09:46:00 +0900"
944,"타이드스퀘어x라이브데이터, 여행 AI Agent 개발 업무협약(MOU) 체결",https://magazine.hankyung.com/job-joy/article/202503131055d,https://magazine.hankyung.com/job-joy/article/202503131055d,라이브데이터는 AI Tutor 및 sLLM(Small Large Language Model) 기술을 고도화한 경험을 바탕으로 방대한 여행 데이터를 체계적으로 분석할 수 있도록 대규모 언어 모델(<b>LLM</b>) 및 AI Agent 도구 개발을 강화할 계획이다. 양사... ,"Thu, 13 Mar 2025 09:46:00 +0900"
945,"지란지교데이터, 프라이빗 <b>LLM</b> 기반 지식 관리 솔루션 'AX웍스' 선봬",https://www.epnc.co.kr/news/articleView.html?idxno=313810,https://www.epnc.co.kr/news/articleView.html?idxno=313810,"이를 위해 국회 대응 업무 관리 솔루션 '나라웍스', 프라이빗 <b>LLM</b> 기반 차세대 지식 관리 솔루션 AX웍스 등 솔루션 라인업을 강화하고 있다. 유병완 지란지교데이터 대표는 &quot;프라이빗 <b>LLM</b> 기반 차세대 지식 관리 솔루션... ","Thu, 13 Mar 2025 09:40:00 +0900"
946,이스트시큐리티 '알약 XDR' 출시···통합보안 플랫폼 시장 진출,https://www.datanet.co.kr/news/articleView.html?idxno=200422,https://www.datanet.co.kr/news/articleView.html?idxno=200422,"아울러 <b>LLM</b>을 활용한 공격 도움말 및 포트 분석 DB를 제공해 신속한 의사결정을 지원한다. 공격 표면 관리 강화 자산 및 주요 객체 식별과 실시간 추적을 하며, 스타 그래프(Star Graph), 트리 그래프(Tree Graph), 맵(Map) 등을... ","Thu, 13 Mar 2025 09:36:00 +0900"
947,"'GPU 효율 높이고 AI 학습 비용 낮추는' 기술, 국내 연구진 개발",https://www.sedaily.com/NewsView/2GQ89CVO1I,https://n.news.naver.com/mnews/article/011/0004460748?sid=105,모델(<b>LLM</b>)의 학습 시간을 예측하고 최적화할 수 있는 시뮬레이션 프레임워크(이하 vTrain)를 개발했다고 13일 밝혔다. <b>LLM</b>의 학습 효율을 높이려면 최적의 분산 학습 전략을 찾는 것이 필수적이다. 그러나 가능한... ,"Thu, 13 Mar 2025 09:31:00 +0900"
948,"뉴로핏, 소아영상의학회서 '영유아 뇌 MRI 영상 분석 솔루션' 소개",https://www.rapportian.com/news/articleView.html?idxno=218552,https://www.rapportian.com/news/articleView.html?idxno=218552,김현지 교수는 &quot;심포지엄에서 영상의학 주요 트렌드로 자리 잡은 AI 및 <b>LLM</b>(Large Language Model)을 주제로 발표할 수 있어 뜻 깊었다&quot;며 &quot;소아영상의학 분야에서 AI 기술이 실질적으로 적용될 수 있도록... ,"Thu, 13 Mar 2025 09:28:00 +0900"
